거래금액(만원),전용면적(㎡),계약년월,층,건축년도,큰지역,세부지역
55000,84.97,202302,4,1986,0,5
79000,83.7,202302,6,1986,0,5
80800,84.77,202302,3,1986,0,5
77500,73.08,202302,11,1986,0,5
77500,73.08,202302,11,1986,0,5
90000,84.66,202302,11,2009,0,5
100000,115.66,202302,5,2009,0,5
74000,59.67,202302,15,2009,0,5
71500,59.67,202302,6,2009,0,5
71500,59.67,202302,6,2009,0,5
95000,84.44,202302,12,2009,0,5
102000,84.66,202302,4,2009,0,5
89000,84.35,202302,2,2009,0,5
120000,115.66,202302,34,2009,0,5
78000,59.67,202302,13,2009,0,5
74000,59.67,202302,6,2009,0,5
90000,84.999,202302,30,2010,0,5
87500,84.993,202302,4,2010,0,5
107500,114.975,202302,18,2010,0,5
68000,89.455,202302,12,1992,0,5
70800,89.455,202302,9,1992,0,5
91000,129.655,202302,17,1992,0,5
91000,129.655,202302,17,1992,0,5
86500,84.9962,202302,15,2009,0,5
93000,98.4045,202302,27,2009,0,5
95000,84.9861,202302,31,2009,0,5
87000,84.9962,202302,10,2009,0,5
76500,59.9858,202302,8,2009,0,5
104800,123.7,202302,10,2010,0,5
72700,59.982,202302,3,2010,0,5
107000,123.7,202302,12,2010,0,5
92000,84.975,202302,25,2010,0,5
82500,84.981,202302,15,2010,0,5
85000,84.975,202302,4,2010,0,5
69000,59.982,202302,7,2010,0,5
69800,59.982,202302,4,2010,0,5
89000,84.975,202302,26,2010,0,5
101000,123.7,202302,21,2010,0,5
82000,84.981,202302,25,2010,0,5
70000,59.982,202302,16,2010,0,5
33000,36.16,202302,3,1989,0,5
35000,36.16,202302,11,1989,0,5
46000,49.94,202302,3,1989,0,5
47000,59.39,202302,1,1990,0,5
51800,59.39,202302,7,1990,0,5
53000,58.01,202302,8,1990,0,5
40000,45.9,202302,7,1990,0,5
45400,49.94,202302,7,1990,0,5
53500,49.94,202302,6,1990,0,5
53500,49.94,202302,6,1990,0,5
39700,41.3,202302,6,1990,0,5
37800,36.16,202302,10,1990,0,5
37800,36.16,202302,10,1990,0,5
77300,76.51,202302,13,1990,0,5
47000,44.89,202302,15,1990,0,5
47000,44.89,202302,8,1990,0,5
60000,59.22,202302,1,1990,0,5
40000,41.3,202302,6,1989,0,5
34500,36.16,202302,4,1989,0,5
33000,36.16,202302,2,1989,0,5
34000,41.3,202302,7,1989,0,5
41000,45.77,202302,14,1989,0,5
40000,45.55,202302,6,1989,0,5
47500,59.39,202302,2,1989,0,5
34000,45.77,202302,1,1990,0,5
35000,45.77,202302,2,1990,0,5
35000,36.16,202302,1,1990,0,5
50500,58.01,202302,3,1990,0,5
41800,45.77,202302,11,1990,0,5
54900,59.39,202302,10,1990,0,5
47000,58.01,202302,1,1990,0,5
53500,59.39,202302,3,1990,0,5
42500,45.77,202302,10,1990,0,5
51300,58.01,202302,6,1990,0,5
52500,59.39,202302,10,1990,0,5
40800,45.77,202302,11,1990,0,5
52000,84.9,202302,10,1995,0,5
57500,84.9,202302,11,1995,0,5
36500,84.111,202302,7,2002,0,6
37000,84.12,202302,7,1998,0,6
28300,59.68,202302,11,1998,0,6
30800,84.4872,202302,7,2005,0,6
15000,35.63,202302,19,2001,0,6
20000,50.55,202302,15,2001,0,6
39200,84.861,202302,13,2001,0,6
23300,84.99,202302,15,2005,0,6
25800,84.81,202302,3,2000,0,6
23000,84.217,202302,10,2002,0,6
22900,84.217,202302,10,2002,0,6
52000,84.902,202302,9,2004,0,6
34800,84.9584,202302,4,2010,0,6
63500,79.04,202302,6,2016,0,6
55000,79.04,202302,4,2016,0,6
45000,84.836,202302,9,2018,0,6
43000,84.692,202302,5,2018,0,6
68000,160.8298,202302,2,2010,0,6
55000,150.455,202302,3,2002,0,6
42000,74.8616,202302,8,2018,0,6
47000,84.9119,202302,20,2018,0,6
46000,84.9119,202302,19,2018,0,6
44000,74.8616,202302,16,2018,0,6
47500,84.9119,202302,3,2018,0,6
41000,62.9836,202302,7,2018,0,6
33000,84.99,202302,6,2013,0,6
40000,84.97,202302,6,2018,0,6
43000,59.7747,202302,14,2018,0,6
55250,84.6101,202302,8,2018,0,6
26500,84.9989,202302,9,2002,0,6
25000,84.99,202302,5,2003,0,6
26000,84.99,202302,2,2003,0,6
31000,84.843,202302,7,2004,0,6
32500,84.843,202302,9,2004,0,6
24900,59.88,202302,14,1999,0,6
34300,99.9702,202302,5,2000,0,6
54500,73.1383,202302,5,2016,0,6
48000,59.7449,202302,9,2016,0,6
49500,59.7449,202302,18,2016,0,6
54800,73.2292,202302,4,2016,0,6
68500,84.9788,202302,15,2016,0,6
59750,84.7072,202302,6,2016,0,6
52000,59.7449,202302,17,2016,0,6
60000,84.9099,202302,4,2016,0,6
59000,84.9099,202302,16,2016,0,6
61000,84.9099,202302,11,2016,0,6
28500,84.801,202302,6,2002,0,6
35000,136.21,202302,11,1999,0,6
35000,136.21,202302,11,1999,0,6
25500,84.573,202302,10,2002,0,6
22800,84.573,202302,4,2002,0,6
30000,84.573,202302,8,2002,0,6
25000,84.573,202302,10,2002,0,6
26700,84.88,202302,10,2000,0,6
33000,84.911,202302,10,2007,0,6
33000,84.911,202302,5,2007,0,6
51000,84.93,202302,12,2004,0,6
36700,74.9775,202302,1,2020,0,6
41000,84.9133,202302,7,2020,0,6
45000,84.9133,202302,19,2020,0,6
23800,84.97,202302,3,2004,0,6
60500,132.066,202302,16,2011,0,6
45000,84.937,202302,12,2011,0,6
51000,159.944,202302,2,2011,0,6
36700,84.91,202302,8,1996,0,6
32500,84.91,202302,3,1996,0,6
53000,176.217,202302,2,2000,0,6
50700,84.9774,202302,9,2017,0,6
51500,84.9692,202302,25,2017,0,6
50300,84.9774,202302,7,2017,0,6
50400,84.9774,202302,19,2017,0,6
28000,59.88,202302,4,1999,0,6
33000,84.99,202302,4,2000,0,6
44200,109.052,202302,8,2002,0,6
52000,84.9921,202302,3,2017,0,6
50000,72.9929,202302,12,2019,0,6
42500,59.8502,202302,7,2019,0,6
52500,101.937,202302,17,2010,0,6
46000,84.9861,202302,2,2018,0,6
41500,59.9783,202302,17,2017,0,6
41300,59.943,202302,21,2017,0,6
46000,72.8889,202302,17,2017,0,6
44900,72.8997,202302,13,2017,0,6
48000,72.8566,202302,11,2017,0,6
46500,72.8889,202302,20,2017,0,6
57000,84.85,202302,9,2017,0,6
45000,72.8889,202302,7,2017,0,6
47000,72.88,202302,22,2019,0,6
59000,84.93,202302,21,2019,0,6
43000,62.95,202302,13,2019,0,6
46800,72.86,202302,3,2019,0,6
47500,72.88,202302,12,2019,0,6
46000,62.97,202302,21,2019,0,6
47500,72.88,202302,11,2019,0,6
47800,72.8889,202302,17,2017,0,6
47200,72.8889,202302,7,2017,0,6
57900,84.8061,202302,9,2017,0,6
43000,72.8889,202302,5,2017,0,6
41500,72.8889,202302,1,2017,0,6
41500,59.943,202302,11,2017,0,6
41000,59.943,202302,8,2017,0,6
41500,59.943,202302,11,2017,0,6
48000,72.9072,202302,10,2017,0,6
63000,84.96,202302,20,2018,0,7
58000,74.95,202302,8,2018,0,7
60000,84.96,202302,23,2018,0,7
63000,84.96,202302,10,2018,0,7
60000,74.95,202302,7,2018,0,7
62000,82.0761,202302,15,2016,0,7
59900,69.5876,202302,21,2016,0,7
66800,84.7845,202302,25,2016,0,7
69500,84.9441,202302,5,2018,0,7
69000,84.8864,202302,21,2018,0,7
70000,84.9441,202302,20,2018,0,7
66500,84.9441,202302,12,2018,0,7
72500,84.9441,202302,27,2018,0,7
67500,84.8864,202302,4,2018,0,7
61000,84.92,202302,7,2017,0,7
62500,84.95,202302,19,2017,0,7
67000,84.5889,202302,25,2017,0,7
66000,84.5889,202302,6,2017,0,7
62000,84.58,202302,18,2016,0,7
57500,74.92,202302,4,2016,0,7
62500,84.58,202302,11,2016,0,7
30000,48.74,202302,5,2003,0,7
68000,60.56,202302,13,1994,0,7
60500,59.99,202302,4,1991,0,7
75000,134.98,202302,10,1993,0,7
68000,84.8549,202302,7,2010,0,7
64500,84.726,202302,8,1994,0,7
80000,101.826,202302,15,1994,0,7
61000,59.959,202302,2,2020,0,7
89382,84.9839,202302,3,2021,0,7
51000,51.66,202302,11,1995,0,7
57000,51.66,202302,15,1995,0,7
10500,20.51,202302,7,2011,0,7
58000,84.69,202302,18,1996,0,7
58000,84.69,202302,15,1996,0,7
53500,84.93,202302,6,1999,0,7
27000,40.17,202302,12,2008,0,7
24000,40.17,202302,9,2008,0,7
34000,45.53,202302,4,1989,0,7
40000,84.9764,202302,13,2006,0,7
22500,59.85,202302,7,2005,0,7
48000,84.9324,202302,13,2006,0,7
49000,59.81,202302,3,2004,0,7
69000,90.18,202302,5,1996,0,7
88000,114.69,202302,10,1996,0,7
44500,59.87,202302,15,1999,0,7
55000,84.9506,202302,9,2000,0,7
57600,84.9506,202302,11,2000,0,7
27800,59.76,202302,9,2002,0,7
50500,58.14,202302,8,1996,0,7
49800,58.14,202302,6,1996,0,7
49000,59.76,202302,19,1996,0,7
63000,84.99,202302,9,1997,0,7
48000,58.14,202302,7,1996,0,7
35000,59.93,202302,10,1996,0,7
49200,59.97,202302,12,1996,0,7
43000,59.56,202302,2,1996,0,7
40200,59.937,202302,16,2002,0,7
70000,84.404,202302,15,2002,0,7
69500,84.9655,202302,14,2001,0,7
54500,84.83,202302,10,2002,0,8
56000,134.88,202302,9,1992,0,8
56000,134.74,202302,9,1992,0,8
63000,134.74,202302,13,1992,0,8
65000,129.99,202302,23,1993,0,8
70000,101.94,202302,7,1993,0,8
28500,54.27,202302,9,1990,0,8
28000,54.27,202302,1,1990,0,8
36300,58.46,202302,10,1994,0,8
36400,51.66,202302,21,1994,0,8
36700,51.66,202302,9,1994,0,8
36900,51.66,202302,11,1994,0,8
45000,59.97,202302,5,1994,0,8
37600,58.46,202302,15,1994,0,8
36700,51.66,202302,4,1994,0,8
37000,51.66,202302,13,1994,0,8
26800,41.85,202302,3,1992,0,8
27900,41.85,202302,11,1992,0,8
26300,41.85,202302,10,1992,0,8
26300,41.85,202302,4,1992,0,8
25800,41.85,202302,2,1992,0,8
28500,44.06,202302,8,1993,0,8
36100,41.85,202302,2,1993,0,8
30000,41.85,202302,12,1993,0,8
28000,44.06,202302,5,1993,0,8
27900,42.66,202302,5,1993,0,8
39800,51.66,202302,6,1993,0,8
31000,78.45,202302,9,2004,0,8
26000,41.85,202302,10,1993,0,8
25900,42.75,202302,18,1993,0,8
27900,42.75,202302,10,1993,0,8
24800,42.75,202302,1,1993,0,8
22000,37.67,202302,8,1995,0,8
22000,37.67,202302,2,1995,0,8
24300,39.87,202302,18,1995,0,8
24000,37.67,202302,14,1995,0,8
100000,84.9282,202302,12,2022,0,8
34000,53.96,202302,5,2004,0,8
47800,84.87,202302,16,2003,0,8
42000,59.6,202302,12,2003,0,8
45000,84.8414,202302,6,2006,0,8
32000,84.375,202302,10,1998,0,8
21800,44.64,202302,3,1987,0,8
24000,45.94,202302,2,1983,0,8
54000,84.914,202302,15,2003,0,8
23000,42.84,202302,4,1987,0,8
38000,59.99,202302,24,1997,0,8
51000,84.79,202302,21,1997,0,8
47500,84.79,202302,19,1997,0,8
52000,84.79,202302,23,1997,0,8
55000,84.79,202302,8,1997,0,8
41000,59.99,202302,10,1997,0,8
44950,84.1321,202302,15,2004,0,8
44900,84.1321,202302,13,2004,0,8
40100,84.1321,202302,2,2004,0,8
46000,84.916,202302,15,2008,0,8
41000,84.927,202302,10,2008,0,8
44000,84.367,202302,9,2007,0,8
52000,84.44,202302,11,2018,0,8
34000,51.71,202302,13,2019,0,8
42500,59.51,202302,12,2019,0,8
41500,59.51,202302,8,2019,0,8
41500,59.51,202302,8,2019,0,8
44000,59.51,202302,19,2019,0,8
42000,59.51,202302,19,2019,0,8
43000,59.51,202302,15,2019,0,8
41000,59.59,202302,18,2019,0,8
43000,59.79,202302,10,2013,0,8
44000,59.98,202302,13,2013,0,8
54000,84.91,202302,6,2010,0,8
51500,84.91,202302,2,2010,0,8
23000,42.75,202302,19,1993,0,8
20000,42.75,202302,7,1993,0,8
25000,42.75,202302,15,1993,0,8
20000,42.75,202302,5,1993,0,8
20000,42.75,202302,20,1993,0,8
21000,42.75,202302,9,1993,0,8
21500,42.75,202302,9,1993,0,8
38500,51.59,202302,14,1993,0,8
32000,41.85,202302,11,1993,0,8
34800,41.4,202302,13,1993,0,8
34000,41.85,202302,15,1993,0,8
39600,51.59,202302,15,1993,0,8
35000,49.67,202302,12,1995,0,8
35000,59.98,202302,15,1995,0,8
37000,59.98,202302,5,1995,0,8
37000,58.14,202302,13,1995,0,8
55000,101.52,202302,16,1993,0,8
55000,134.97,202302,24,1993,0,8
64000,59.94,202302,4,2010,0,8
74750,84.95,202302,2,2010,0,8
106000,112.24,202302,7,2010,0,8
83000,84.97,202302,13,2010,0,8
83000,84.97,202302,13,2010,0,8
65000,59.94,202302,13,2010,0,8
83500,84.97,202302,22,2010,0,8
69000,59.94,202302,12,2010,0,8
88000,84.95,202302,18,2010,0,8
29000,49.69,202302,3,1995,0,8
68000,133.08,202302,10,1993,0,8
48000,89.73,202302,13,1993,0,8
68000,134.76,202302,7,1993,0,8
58000,101.76,202302,7,1993,0,8
59000,101.76,202302,12,1993,0,8
69000,84.241,202302,4,2002,0,8
54000,101.82,202302,15,1993,0,8
25000,43.56,202302,15,1996,0,8
32500,49.89,202302,12,1996,0,8
28500,49.89,202302,3,1996,0,8
25000,36.96,202302,12,1996,0,8
35000,49.89,202302,19,1996,0,8
40500,58.46,202302,3,1994,0,8
41500,58.71,202302,3,1994,0,8
42000,58.71,202302,12,1994,0,8
41500,58.46,202302,10,1994,0,8
42800,58.71,202302,5,1994,0,8
44800,58.46,202302,13,1994,0,8
40500,58.46,202302,7,1994,0,8
50900,80.28,202302,3,1994,0,8
38000,58.46,202302,8,1994,0,8
40000,58.46,202302,13,1994,0,8
38000,58.46,202302,10,1994,0,8
59500,84.9,202302,22,1994,0,8
39500,58.46,202302,13,1994,0,8
39300,58.71,202302,1,1994,0,8
41800,58.46,202302,6,1994,0,8
44900,72.32,202302,9,1994,0,8
35500,41.3,202302,14,1991,0,8
28000,38.64,202302,7,1991,0,8
21000,36.16,202302,2,1991,0,8
37000,58.71,202302,15,1994,0,8
21950,41.85,202302,7,1994,0,8
25500,37.67,202302,10,1996,0,8
45200,51.66,202302,2,1992,0,8
34000,41.85,202302,2,1992,0,8
46000,51.66,202302,5,1992,0,8
45000,51.66,202302,4,1992,0,8
54000,58.65,202302,14,1992,0,8
42000,51.66,202302,1,1992,0,8
38000,59.99,202302,10,1997,0,8
34900,59.98,202302,9,1997,0,8
35000,59.99,202302,22,1997,0,8
37000,59.99,202302,3,1997,0,8
22900,39.97,202302,18,1997,0,8
34500,59.99,202302,2,1997,0,8
52000,96.359,202302,24,1994,0,8
56000,96.359,202302,21,1994,0,8
50500,118.014,202302,4,2012,0,9
40500,84.8026,202302,8,2012,0,9
37000,84.8026,202302,5,2012,0,9
37000,118.14,202302,11,1995,0,9
31000,84.75,202302,7,1995,0,9
24700,59.8,202302,7,1998,0,9
25000,68.931,202302,12,2001,0,9
55000,84.99,202302,12,2010,0,9
61000,136.7,202302,2,2010,0,9
64000,118.93,202302,11,2010,0,9
64500,84.969,202302,39,2020,0,9
63400,84.969,202302,28,2020,0,9
46000,59.9538,202302,9,2020,0,9
56800,74.4083,202302,20,2020,0,9
46500,59.9538,202302,5,2020,0,9
54700,74.4083,202302,12,2020,0,9
60000,74.4083,202302,30,2020,0,9
72000,99.779,202302,27,2020,0,9
58000,74.9078,202302,16,2020,0,9
48500,68.0696,202302,3,2020,0,9
64500,84.9402,202302,6,2020,0,9
64500,84.9692,202302,13,2020,0,9
49500,59.9496,202302,24,2020,0,9
68000,84.9402,202302,21,2020,0,9
68000,84.9402,202302,21,2020,0,9
80500,99.779,202302,22,2020,0,9
49000,59.9496,202302,17,2020,0,9
65300,84.9402,202302,10,2020,0,9
60000,84.935,202302,5,2020,0,9
48000,84.9208,202302,6,2019,0,9
38000,84.8922,202302,6,2019,0,9
43500,75.8424,202302,11,2019,0,9
47500,84.8922,202302,17,2019,0,9
71000,122.9674,202302,11,2006,0,9
56000,76.9588,202302,4,2017,0,9
64000,101.52,202302,9,2008,0,9
53000,84.85,202302,6,2008,0,9
52700,84.98,202302,11,2008,0,9
54500,84.85,202302,9,2008,0,9
74500,152.07,202302,6,2008,0,9
48500,84.85,202302,1,2008,0,9
60000,101.97,202302,6,2008,0,9
62500,84.85,202302,11,2008,0,9
70000,127.87,202302,2,2008,0,9
8000,18.18,202302,13,2013,0,9
53500,84.9582,202302,4,2020,0,9
54900,84.9582,202302,13,2020,0,9
50000,80.8786,202302,3,2020,0,9
46000,59.8547,202302,10,2020,0,9
51000,80.8285,202302,14,2020,0,9
51000,80.8285,202302,14,2020,0,9
54000,84.9034,202302,12,2020,0,9
55500,84.9034,202302,9,2020,0,9
50500,84.9582,202302,9,2020,0,9
56500,84.9034,202302,10,2020,0,9
48000,84.9582,202302,1,2020,0,9
55000,84.9582,202302,16,2020,0,9
50500,84.9582,202302,3,2020,0,9
49800,84.9582,202302,2,2020,0,9
55000,84.9181,202302,6,2020,0,9
49000,76.9904,202302,14,2020,0,9
55000,84.9181,202302,14,2020,0,9
55000,84.9181,202302,14,2020,0,9
51000,76.9827,202302,4,2020,0,9
48000,76.9827,202302,13,2020,0,9
44000,68.976,202302,10,2020,0,9
56000,84.9178,202302,8,2020,0,9
36000,74.99,202302,13,2015,0,9
38000,84.78,202302,13,2015,0,9
39500,84.8,202302,22,2015,0,9
35600,75.6597,202302,22,2018,0,9
43000,84.9592,202302,15,2018,0,9
57000,90.8747,202302,25,2021,0,9
50000,78.9809,202302,15,2021,0,9
43500,105.8231,202302,19,2011,0,9
42000,105.8231,202302,7,2011,0,9
41700,105.8231,202302,4,2011,0,9
41300,105.7897,202302,16,2011,0,9
54500,130.0122,202302,17,2011,0,9
42500,105.8231,202302,21,2011,0,9
50000,130.0122,202302,7,2011,0,9
33400,59.6964,202302,10,2017,0,9
33000,59.539,202302,25,2017,0,9
33000,59.539,202302,25,2017,0,9
35000,59.539,202302,19,2017,0,9
35000,59.539,202302,19,2017,0,9
32400,59.495,202302,7,2017,0,9
56500,87.0536,202302,30,2018,0,9
53400,104.3203,202302,11,2018,0,9
46000,84.8559,202302,17,2018,0,9
45500,84.8559,202302,9,2018,0,9
54000,84.5425,202302,13,2018,0,9
43900,84.8559,202302,15,2018,0,9
38000,84.9759,202302,12,2013,0,9
40000,84.7199,202302,18,2013,0,9
41000,84.9759,202302,3,2014,0,9
38500,74.6714,202302,22,2018,0,9
42500,84.9791,202302,13,2018,0,9
39750,74.2092,202302,22,2018,0,9
35500,84.9122,202302,15,2013,0,9
38300,84.9454,202302,10,2013,0,9
36000,84.9238,202302,21,2013,0,9
34500,84.9794,202302,17,2013,0,9
35200,84.9238,202302,15,2013,0,9
36800,84.954,202302,13,2013,0,9
36000,84.9794,202302,18,2013,0,9
38200,84.9122,202302,9,2013,0,9
37000,84.8977,202302,9,2020,0,9
39000,84.9584,202302,13,2020,0,9
40000,84.991,202302,28,2020,0,9
43500,84.9584,202302,19,2020,0,9
40000,84.991,202302,15,2020,0,9
39200,84.9584,202302,21,2020,0,9
40000,84.9584,202302,13,2020,0,9
41500,84.9584,202302,22,2020,0,9
39500,84.991,202302,1,2020,0,9
40000,84.9855,202302,10,2017,0,9
35000,59.9982,202302,5,2017,0,9
22000,59.46,202302,4,1995,0,9
22000,59.46,202302,4,1995,0,9
23000,59.935,202302,11,1995,0,9
22500,59.61,202302,1,1995,0,9
24800,59.935,202302,12,1995,0,9
22000,59.61,202302,1,1995,0,9
28500,59.99,202302,15,2000,0,9
54500,84.92,202302,20,2018,0,9
52400,84.92,202302,18,2018,0,9
62000,84.92,202302,13,2018,0,9
23000,58.8,202302,4,1998,0,9
26000,84.44,202302,7,1998,0,9
34500,84.452,202302,5,1998,0,9
30000,59.94,202302,14,1998,0,9
28000,59.94,202302,6,1998,0,9
29000,59.94,202302,9,1998,0,9
28000,59.94,202302,5,1998,0,9
27800,84.97,202302,3,2010,0,9
40000,84.8209,202302,6,2020,0,9
29000,77.9681,202302,1,2020,0,9
32500,77.9681,202302,2,2020,0,9
26000,84.753,202302,8,2010,0,9
37000,59.4267,202302,4,2013,0,9
36000,59.1119,202302,5,2013,0,9
40000,59.3317,202302,20,2013,0,9
40000,59.4267,202302,23,2013,0,9
37500,59.1119,202302,9,2013,0,9
37300,59.1119,202302,18,2013,0,9
39500,59.3317,202302,15,2013,0,9
42000,59.3317,202302,5,2013,0,9
37000,59.1119,202302,15,2013,0,9
37000,59.1119,202302,8,2013,0,9
37000,59.1119,202302,5,2013,0,9
39000,59.3317,202302,18,2013,0,9
39650,59.1119,202302,7,2013,0,9
38000,59.1119,202302,7,2013,0,9
39000,59.1119,202302,9,2013,0,9
40000,59.3317,202302,16,2013,0,9
40000,59.1119,202302,23,2013,0,9
38900,59.1119,202302,17,2013,0,9
38000,59.4267,202302,15,2013,0,9
42000,59.1119,202302,11,2013,0,9
39000,59.3317,202302,9,2013,0,9
37300,59.4267,202302,17,2013,0,9
36900,59.3317,202302,4,2013,0,9
40000,59.4267,202302,11,2013,0,9
41200,59.3317,202302,14,2013,0,9
50000,84.972,202302,16,2018,0,9
49200,84.972,202302,4,2018,0,9
52000,84.972,202302,26,2018,0,9
51000,84.972,202302,26,2018,0,9
43000,72.919,202302,8,2018,0,9
51500,84.978,202302,21,2018,0,9
51000,84.978,202302,23,2018,0,9
52500,84.972,202302,11,2018,0,9
46500,72.595,202302,19,2018,0,9
49000,84.98,202302,3,2014,0,9
51000,84.97,202302,8,2014,0,9
44300,84.98,202302,4,2014,0,9
53000,84.98,202302,2,2014,0,9
43500,84.98,202302,8,2014,0,9
40400,70.76,202302,4,2014,0,9
46000,84.98,202302,4,2014,0,9
46000,84.98,202302,4,2014,0,9
45000,106.0744,202302,5,2013,0,9
57000,105.299,202302,13,2013,0,9
64000,140.463,202302,13,2012,0,9
62000,122.7335,202302,2,2014,0,9
45400,84.7624,202302,13,2014,0,9
49700,84.7624,202302,13,2014,0,9
47500,84.7624,202302,6,2014,0,9
64700,122.7335,202302,2,2014,0,9
51000,84.9823,202302,14,2014,0,9
48000,84.9823,202302,19,2014,0,9
58500,122.847,202302,3,2014,0,9
49000,84.9823,202302,17,2014,0,9
47500,84.7624,202302,4,2014,0,9
39000,84.9023,202302,13,2017,0,9
38500,84.9023,202302,8,2017,0,9
43900,84.37,202302,5,2018,0,9
46700,84.96,202302,21,2018,0,9
46700,84.93,202302,13,2018,0,9
45000,84.37,202302,22,2018,0,9
36000,59.6563,202302,3,2013,0,9
35000,59.6563,202302,9,2013,0,9
33000,59.6563,202302,2,2013,0,9
35500,59.6563,202302,8,2013,0,9
57000,84.6387,202302,25,2017,0,9
58300,84.6387,202302,17,2017,0,9
54000,84.6387,202302,22,2017,0,9
55000,84.6387,202302,6,2017,0,9
57800,84.6387,202302,9,2017,0,9
55300,84.3015,202302,21,2017,0,9
49000,101.8709,202302,11,2008,0,9
43000,112.0079,202302,10,2008,0,9
38000,84.85,202302,5,2009,0,9
38500,84.85,202302,3,2009,0,9
45000,84.9741,202302,4,2008,0,9
36000,59.984,202302,9,2011,0,9
37700,59.983,202302,13,2011,0,9
35500,59.984,202302,7,2011,0,9
33500,59.959,202302,19,2011,0,9
41000,84.9076,202302,22,2012,0,9
42300,84.8713,202302,24,2012,0,9
43000,84.9076,202302,16,2012,0,9
46000,84.753,202302,10,2011,0,9
42000,84.561,202302,8,2011,0,9
47000,84.752,202302,16,2011,0,9
40800,84.561,202302,6,2011,0,9
51500,174.072,202302,2,2001,0,9
32300,84.281,202302,1,2001,0,9
40000,84.536,202302,12,2014,0,9
40000,84.8152,202302,19,2014,0,9
40000,84.536,202302,18,2014,0,9
43000,107.5928,202302,5,2012,0,9
42000,107.2183,202302,11,2012,0,9
44000,112.4662,202302,10,2012,0,9
45000,112.4662,202302,7,2012,0,9
42800,107.5928,202302,9,2012,0,9
41000,107.5928,202302,4,2012,0,9
60000,114.01,202302,16,2011,0,9
40500,70.8647,202302,16,2017,0,9
46000,84.9751,202302,28,2017,0,9
49000,84.9607,202302,25,2017,0,9
52500,84.9699,202302,17,2017,0,9
40000,81.832,202302,13,2017,0,9
73000,100.2089,202302,6,2017,0,9
46000,84.9751,202302,9,2017,0,9
39900,70.8647,202302,21,2017,0,9
51000,84.9607,202302,19,2017,0,9
48000,84.9751,202302,22,2017,0,9
47700,84.9751,202302,10,2017,0,9
41000,84.7674,202302,15,2017,0,9
46000,84.9751,202302,21,2017,0,9
51800,84.9607,202302,12,2017,0,9
44800,81.832,202302,14,2017,0,9
52000,84.9607,202302,17,2017,0,9
50500,84.9699,202302,23,2017,0,9
43000,84.9699,202302,2,2017,0,9
44800,84.9751,202302,18,2017,0,9
38000,69.9058,202302,14,2012,0,9
41000,84.9973,202302,6,2012,0,9
38000,69.9058,202302,15,2012,0,9
44100,122.23,202302,10,2012,0,9
33300,59.9809,202302,15,2012,0,9
34800,59.9366,202302,13,2012,0,9
43000,101.6237,202302,3,2020,0,9
45000,101.953,202302,3,2020,0,9
49000,101.6237,202302,17,2020,0,9
46500,101.953,202302,12,2020,0,9
46650,101.953,202302,13,2020,0,9
46500,101.6237,202302,19,2020,0,9
20500,84.841,202302,1,2004,0,9
23400,84.841,202302,14,2004,0,9
